,Count,Dist1,Dist2,Dist3,Dist4,Dist5,Sim1,Sim2,Sim3,Sim4,Sim5,Word
12942,1,0.884626448154,0.871544897556,0.870737195015,0.868992984295,0.86742079258,solitary,ossining,preformed,terretrial,orbital,flashinng
12943,1,0.838471710682,0.823669493198,0.821218788624,0.805302023888,0.80274695158,posing,bur,hidden,masks,somethi,hew
12944,1,0.846877813339,0.832136929035,0.831414878368,0.831214368343,0.828341662884,cmpletely,blew,follow,send,popped,sumtin
12945,136,0.98852455616,0.944087684155,0.943203210831,0.939892113209,0.936279118061,his,girl,talking,living,bed,her
12946,1,0.846839904785,0.845999956131,0.839979350567,0.835142672062,0.834749937057,bottomed,edges,tips,corners,rounded,sloped
12947,4,0.931581676006,0.929704964161,0.922650396824,0.921070635319,0.920480966568,penns,huisache,beh,iwalked,holding,hea
12948,1,0.868674397469,0.868097901344,0.864393353462,0.858645796776,0.854051053524,enters,watchtower,hits,fills,chem,highth
12949,2,0.96608299017,0.962651312351,0.959901928902,0.959590315819,0.9585916996,missed,official,conforums,prime,skyway,hel
12950,1,0.921004474163,0.920570194721,0.918422877789,0.909220039845,0.905668020248,objest,objec,outiside,sha,whirling,hen
12951,1,0.910180747509,0.907563149929,0.9068800807,0.905529677868,0.903307676315,parichuted,undimming,acending,appearances,yourselves,heh
12952,1,0.851697444916,0.841522753239,0.839175522327,0.838880479336,0.833050727844,varied,differnt,flu,equally,shifted,ubruptly
12953,3,0.974615097046,0.969269752502,0.968160390854,0.967951893806,0.966971933842,waukegan,forme,en,haverhill,hensley,gurnee
12954,3,0.924832642078,0.915924012661,0.91118901968,0.905235052109,0.904583632946,positive,chases,biological,terrestrial,vicinty,whic
12955,1,0.934189736843,0.928221166134,0.927378952503,0.927161037922,0.92447322607,fayetteville,berkeley,guelph,kendall,whittier,pelion
12956,102,0.942153692245,0.941158115864,0.941011369228,0.937598884106,0.936957657337,violet,fluorescent,bluish,neon,greenish,blueish
12957,122,0.986940979958,0.978779554367,0.978474378586,0.975531637669,0.975161135197,november,friday,january,september,april,october
12958,1,0.768660485744,0.764712810516,0.755121827126,0.754990518093,0.752581477165,larde,orientated,weste,coneshaped,raod,intemittently
12959,1,0.986979603767,0.986226260662,0.981492996216,0.979261815548,0.978419184685,uida,fue,grounds,una,facility,espectacular
12960,1,0.914880096912,0.907018065453,0.905452847481,0.903249025345,0.902186691761,couch,skiing,backs,knocked,shoulder,peterbuilt
12961,1,0.930414497852,0.929370701313,0.927740514278,0.926627218723,0.92438775301,leaning,unbelivable,peoples,crying,agitation,reaperes
12962,23,0.931258380413,0.927617967129,0.924291789532,0.92393797636,0.921541929245,lighter,repeatedly,stalled,departed,expands,blinks
12963,1,0.955389916897,0.945396840572,0.944600462914,0.944495618343,0.944066941738,estaban,mountians,atomic,chesterfield,marina,johnny
12964,1,0.908260405064,0.907324850559,0.903728246689,0.89162838459,0.891289234161,shatte,bath,spasm,perpendicular,lip,sholder
12965,2,0.934957921505,0.917506992817,0.917318820953,0.915411412716,0.91382586956,jogging,cups,shop,fun,fix,ciggarette
12966,3,0.953508019447,0.949406087399,0.946078658104,0.945111393929,0.941123068333,leyda,says,fight,oldest,seats,vidio
12967,2,0.897138953209,0.894817233086,0.894511759281,0.88336545229,0.882337927818,split,morph,fade,fades,explods,straightend
12968,1,0.93975186348,0.931777894497,0.931235194206,0.926864683628,0.925924420357,visited,chance,retrived,paint,menacing,amused
12969,1,0.852303862572,0.839917123318,0.836970031261,0.835268557072,0.835076272488,batman,wasabout,worhtington,backup,aitkin,telelphone
12970,1,0.859982252121,0.852776288986,0.85212123394,0.851622819901,0.847159206867,lyon,portraits,walnut,eureka,katy,incomprehensibly
12971,51,0.961688578129,0.945113122463,0.941861212254,0.940296947956,0.935109317303,loose,pararell,triagle,linear,unorganized,tight
12972,1,0.931104123592,0.923561632633,0.92021727562,0.918399035931,0.916685163975,pdt,cst,cass,witin,nov,mdt
12973,1,0.907691180706,0.895130395889,0.886849045753,0.884841382504,0.883964598179,disco,affect,tennis,evading,resembling,phenom
12974,1,0.972619235516,0.972133636475,0.971838593483,0.97160834074,0.971397101879,rodovia,gentleman,en,cuando,uma,sproat
12975,8,0.979402065277,0.977567017078,0.975594520569,0.974673032761,0.974472522736,haute,ut,fond,id,estrella,terre
12976,1,0.843304932117,0.840652763844,0.838076353073,0.836225986481,0.835014998913,bought,brookstone,humans,photos,digital,pictires
12977,109,0.952761173248,0.929239451885,0.928097069263,0.925839364529,0.922904551029,blob,suacer,spacecraft,donut,undulating,mass
12978,1,0.839610874653,0.832734763622,0.817812263966,0.817712724209,0.815883338451,lonaconing,mopac,ac,dissape,flashball,debrie
12979,2,0.863308608532,0.85863673687,0.853956341743,0.853033781052,0.841114044189,proceeded,zigged,travelled,deg,descended,mnt
12980,1,0.971997022629,0.969353437424,0.966145515442,0.965635359287,0.964302480221,contractor,demonic,subsequent,peole,marrs,cowtown
12981,60,0.937124073505,0.933152258396,0.931475698948,0.929649889469,0.925423562527,shuttle,junk,iridium,rocket,launch,debris
12982,1,0.955761909485,0.928744733334,0.910070419312,0.902133285999,0.901799798012,lookeed,ouachita,kaimuki,eveleth,houvering,instalation
12983,313,0.977838873863,0.97472423315,0.974712371826,0.9742218256,0.971801042557,ny,oregon,columbia,ca,pa,tx
12984,96,0.961955070496,0.952304661274,0.951768159866,0.951762020588,0.949248015881,phone,radio,computer,lunch,him,tv
12985,6,0.930699408054,0.929703533649,0.927772343159,0.924915611744,0.924717485905,tl,airpt,manatee,lodge,displays,tw
12986,4,0.8872397542,0.877695918083,0.877333283424,0.873595356941,0.873099267483,shined,parked,rolled,sit,blinds,tu
12987,23,0.979630470276,0.972684323788,0.971638023853,0.970747351646,0.970647454262,dans,iacute,un,por,estatica,tr
12988,1,0.882764279842,0.880882978439,0.878260612488,0.877513885498,0.877280473709,skipped,holland,cathedral,mills,abingdon,ts
12989,144,0.981034874916,0.980536222458,0.97997546196,0.979526698589,0.978420495987,idaho,illinois,indiana,oklahoma,franklin,tn
12990,14621,0.814716398716,0.781622588634,0.777222275734,0.776632428169,0.770697712898,would,dimmer,floa,transpar,ov,to
12991,578,0.920187115669,0.914027690887,0.894893407822,0.871946454048,0.866867661476,trail,sparks,flames,trailing,halo,tail
12992,869,0.944636464119,0.927434742451,0.924644231796,0.9218506217,0.919393122196,july,april,october,june,friday,th
12993,5,0.90775769949,0.907743513584,0.902698457241,0.897655010223,0.89697933197,sizes,glows,watchung,terretrial,flares,ti
12994,1,0.964739859104,0.96440923214,0.962838113308,0.958482921124,0.958195030689,halos,despego,disembark,bourbeau,policial,kwinana
12995,4,0.866312861443,0.857927262783,0.857351899147,0.84600520134,0.844185471535,take,where,told,wacthed,their,te
12996,3,0.941845357418,0.937808573246,0.92060226202,0.912902414799,0.912415862083,york,jersey,sunnyvale,state,kent,hamphire
12997,5,0.890821933746,0.887773811817,0.884070158005,0.882545292377,0.880348205566,uscg,world,here,listed,site,ta
12998,1,0.856053948402,0.8510876894,0.846344351768,0.845832943916,0.844290912151,realitives,oakwood,scituate,skidmore,avila,appointment
12999,49,0.943449735641,0.931768476963,0.930530011654,0.928852319717,0.926626980305,sit,cars,continued,tried,halt,returned
13000,1,0.899196982384,0.892511487007,0.889139056206,0.881476044655,0.881065011024,stops,accelerating,makes,zagged,accelerates,wavers
13001,4,0.969479560852,0.967102706432,0.965847194195,0.964659571648,0.964143097401,shark,holding,abnormal,phones,viatura,zapping
13002,1,0.819027483463,0.811169564724,0.80647611618,0.801007807255,0.797577440739,split,impode,symetrically,melted,joins,returnes
13003,1,0.876491546631,0.858421325684,0.841012179852,0.840675413609,0.839084386826,whithin,cuzins,cave,iwas,sixty,arecibo
13004,1,0.917810797691,0.916127860546,0.913559615612,0.907214462757,0.90525996685,grandmother,attending,shockingly,becuase,raccoon,hooking
13005,1,0.900306820869,0.88140720129,0.88058423996,0.879250407219,0.878339290619,dobsonian,hoberman,relays,searches,slowlyfaded,sloping
13006,1,0.902292132378,0.896436452866,0.894270718098,0.893604934216,0.890212059021,self,grandfather,dauther,mind,grandmother,cable
13007,58,0.919405698776,0.913585722446,0.913103044033,0.911261737347,0.909537017345,preceded,follwed,replaced,separated,seperated,joined
13008,4075,0.917494833469,0.907515227795,0.85320520401,0.841239988804,0.841048061848,huge,small,round,shiny,big,large
13009,1,0.93466347456,0.932138562202,0.931582331657,0.930219352245,0.922733664513,youtu,confirms,should,classified,link,mgez
13010,2,0.924743413925,0.921119332314,0.913866221905,0.912969470024,0.912491858006,stony,dustin,dreaming,focused,donuts,harry
13011,12,0.960541784763,0.956804335117,0.956288516521,0.955867230892,0.953303515911,davis,troy,wilmington,dayton,delaware,largo
13012,1,0.929996550083,0.927585422993,0.925470530987,0.925117850304,0.925087869167,likea,mon,experiential,borealis,roulions,dodger
13013,1,0.790535509586,0.785510540009,0.7826166749,0.774301588535,0.764205753803,hgts,woodburn,moxee,manouevering,marlboro,bellcenter
13014,1,0.818573176861,0.809769332409,0.804258406162,0.803715407848,0.800085246563,millersville,hungtington,shaver,novato,rez,samoa
13015,1,0.898884236813,0.889015674591,0.871071457863,0.868764698505,0.868725121021,rockies,aloa,highlands,pompano,thoroughfare,angelos
13016,2,0.906116366386,0.904468536377,0.902949094772,0.900845050812,0.899598896503,favor,mintues,famliy,emergency,joking,sighters
13017,3,0.966133415699,0.964224398136,0.96389311552,0.96357023716,0.963431417942,vs,enclosed,febuary,blogspot,antigravity,dogfighting
13018,70,0.934158504009,0.924138247967,0.923737406731,0.923279702663,0.917816162109,external,features,machinery,characteristics,discernible,contrails
13019,2,0.924944341183,0.924385845661,0.922562777996,0.921856224537,0.919727921486,core,bullet,ripped,band,charges,purpleish
13020,1,0.821321368217,0.794211924076,0.793529689312,0.785363852978,0.78396064043,could,daddy,can,cropped,did,scientists
13021,2,0.97348845005,0.967758357525,0.966935217381,0.966041266918,0.965759396553,rcmp,atilde,eso,por,thefull,escaping
13022,1,0.931212007999,0.930364787579,0.927188098431,0.925601780415,0.92403024435,phones,defy,html,alot,unless,sentient
13023,2,0.863187432289,0.854405343533,0.852924764156,0.850543022156,0.849564194679,chesepeake,vallejo,faces,horiz,chenango,summerville
13024,1,0.824123203754,0.818004965782,0.816712915897,0.816560328007,0.812216162682,disguises,brilli,approximetly,floting,circlear,okauchee
13025,2,0.94773632288,0.94568926096,0.945520102978,0.944331943989,0.943597257137,agenda,antigravity,oacute,hartford,minister,sandpoint
13026,1,0.891863703728,0.876466989517,0.872269332409,0.869144380093,0.865367889404,secend,matalic,gilmore,interchange,fifth,cloked
13027,1,0.854498267174,0.848693788052,0.845640540123,0.845544934273,0.844671189785,route,state,louis,gorge,st,shirleysburg
13028,5,0.928351104259,0.927260994911,0.927056729794,0.926669061184,0.92482316494,intersepeter,liquid,freek,angular,flattened,welder
13029,1,0.878623187542,0.855429172516,0.852713346481,0.850491166115,0.850273370743,part,expressjet,copies,pinprick,lepus,weirdes
13030,1,0.823038876057,0.818293869495,0.818062663078,0.81738448143,0.813651204109,straighter,purpule,lite,levitation,oberservation,anbar
13031,1,0.785431802273,0.785118401051,0.781709551811,0.779441833496,0.775403738022,interval,grumman,decrease,appearance,timeframes,diamet
13032,1,0.839068591595,0.819263756275,0.817530632019,0.803822398186,0.790180742741,rnsys,coduras,westwards,centerpoint,leonardwood,diamer
13033,1,0.84174734354,0.840996682644,0.839474380016,0.834510743618,0.834150373936,caputred,reside,molklomne,volusia,apeard,pulle
13034,1,0.842399895191,0.816877007484,0.809750258923,0.809276640415,0.808387458324,califronia,phasing,luminated,nippissing,orangeish,ekron
13035,1,0.866726636887,0.859496593475,0.858016252518,0.851201236248,0.850660562515,orando,shelbyville,farmland,haunted,salmon,sphrere
13036,1,0.903847515583,0.895750701427,0.893351316452,0.888774991035,0.886948645115,reapearing,brightening,puses,starts,occasionally,pulls
13037,3,0.970741391182,0.969613432884,0.969586789608,0.969348549843,0.968562364578,duuuuugghh,un,egrave,claro,whitnesed,gosh
13038,1,0.914356172085,0.913886964321,0.909728825092,0.909392237663,0.909309089184,airpla,asteroide,liquor,jew,siler,sitted
13039,1,0.918275415897,0.911829769611,0.911691844463,0.911499559879,0.910759210587,tractor,slingshot,tray,harry,mouth,occassion
13040,17,0.935761153698,0.931883990765,0.928886592388,0.925989925861,0.917881906033,ghost,mirror,roman,candle,mouse,pearl
13041,2,0.948092281818,0.947164833546,0.944001495838,0.942039370537,0.940268814564,arbor,clark,del,chesterfield,wilderness,rumney
13042,1,0.840244352818,0.833899140358,0.829997241497,0.823794901371,0.818238079548,spire,acre,banbury,sunshine,realativly,gorgeous
13043,1,0.853759884834,0.846744179726,0.844571590424,0.843709647655,0.843133985996,crimson,blueish,rnd,phosphorescent,firey,emittng
13044,3,0.953221559525,0.953189015388,0.952732682228,0.951048791409,0.950704395771,ashland,saint,garden,national,int,ellicott
13045,3,0.923911988735,0.922326207161,0.91681188345,0.913298845291,0.913211882114,fluorescent,sparkling,orbe,vibrant,orbed,blaze
13046,1,0.851801931858,0.843591868877,0.84228104353,0.835752129555,0.834836065769,dyke,originate,studebaker,cheasapeake,oeste,intercoastal
13047,1,0.914360642433,0.909564435482,0.903874516487,0.899403095245,0.897058427334,apperance,sights,clifton,happenings,longwood,howel
13048,2,0.913458049297,0.91063863039,0.907574355602,0.907466351986,0.906402289867,sr,blvd,rock,conway,hiway,avoca
13049,1,0.878160119057,0.877343833447,0.871203899384,0.867710828781,0.865803003311,kite,box,shinny,unidentifiably,tube,objectmoving
13050,1,0.916320502758,0.905845403671,0.904145956039,0.902435898781,0.901718020439,champlain,ypsilanti,buckley,milwaukee,belgrade,oquirah
13051,1,0.821529865265,0.818666577339,0.801488697529,0.799217045307,0.7956392169,carriage,hundredsof,orangest,whitle,grantsville,unders
13052,3,0.951267182827,0.950950682163,0.947051942348,0.946627795696,0.946571171284,jul,plymouth,comiendo,republic,callar,debriefing
13053,2,0.948479235172,0.946122825146,0.945161402225,0.944371342659,0.944280683994,visitation,posted,list,whether,likely,watchi
13054,10,0.970919668674,0.966702640057,0.965887606144,0.962969720364,0.962073624134,highland,huron,juan,capitol,suburb,morgan
13055,2,0.911041915417,0.854199707508,0.852232217789,0.851845145226,0.846161425114,apperard,twitchy,apears,completed,waving,watche
13056,6,0.961966454983,0.9562702775,0.955831468105,0.955231487751,0.952941775322,important,give,gov,government,cloaking,scan
13057,1,0.795988857746,0.785616517067,0.785527706146,0.780291199684,0.77717345953,mcdonald,extr,supposed,closel,sundown,syaying
13058,2,0.813534021378,0.809389948845,0.809036552906,0.807332873344,0.807166516781,hill,travelin,sussex,separete,spearament,buil
13059,2,0.907474160194,0.903063237667,0.901916325092,0.899043917656,0.898669540882,passengers,cars,cavanal,bounce,r,scar
13060,2,0.960848510265,0.955172598362,0.955078065395,0.953671038151,0.953208088875,info,nasa,exercise,given,timing,xxxx
13061,1,0.958430826664,0.955945491791,0.941298663616,0.939859330654,0.93841958046,nosonic,pmh,exhibit,bizzare,ce,booom
13062,2334,0.90138566494,0.894475221634,0.889253258705,0.886990666389,0.884560763836,round,reddish,fiery,yellow,yellowish,glowing
13063,4,0.890858709812,0.885527133942,0.884965419769,0.884801864624,0.883316993713,lanes,antenna,alongside,perephial,ftabove,waved
13064,2,0.931324183941,0.928779184818,0.928321361542,0.927359461784,0.927179038525,slopes,strasburg,adams,existence,shelburne,yankton
13065,2,0.853946387768,0.847311794758,0.834987223148,0.832825005054,0.826433897018,jut,blocked,swept,stretched,shoot,blotted
13066,2,0.959912061691,0.958075344563,0.957883834839,0.955073535442,0.954255759716,du,penn,feed,desierto,objetos,dunlap
13067,2,0.851434826851,0.823821902275,0.8216406703,0.817546486855,0.816081225872,diddent,wasnt,irradicke,analyze,isn,waver
13068,15,0.973016262054,0.972457051277,0.972313046455,0.97202539444,0.971465170383,cerca,hora,anterior,surgery,lumiere,waves
13069,3,0.946252882481,0.945186197758,0.945042431355,0.944950401783,0.941879808903,accurate,em,minded,heli,youtu,authentic
13070,2,0.857488930225,0.855358600616,0.851784348488,0.846694171429,0.845976352692,rectanglar,elliptical,symetric,retangular,tri,wavey
13071,1,0.840239465237,0.836717188358,0.83658850193,0.835348069668,0.832309901714,saved,perpendicular,leppert,recede,willowcreek,refuse
13072,1,0.90615773201,0.902236759663,0.900517165661,0.898516654968,0.898366332054,arm,pea,roseland,brisk,topsail,volleyball
13073,5,0.921627938747,0.917417705059,0.914634883404,0.913577854633,0.912304461002,observer,pic,contacted,trained,aviation,wittnesses
13074,1,0.894857406616,0.89235830307,0.892138063908,0.889585852623,0.889498829842,oral,disbeliever,globular,orbiting,propellant,waterfowl
13075,14,0.955956697464,0.938518345356,0.93452244997,0.933359384537,0.930883765221,scouts,visited,videoed,loading,youth,wittnessed
13076,13,0.951242506504,0.950045824051,0.949717462063,0.949682056904,0.948411524296,na,distribution,anormal,landlords,institute,distortion
13077,1,0.889441490173,0.8883472085,0.888136863708,0.887030422688,0.886374413967,interacting,animals,common,lakeside,visited,smammer
13078,3,0.935816943645,0.935588657856,0.933747887611,0.93327909708,0.933219790459,boulevard,cerritos,resort,broward,nea,wester
13079,1,0.918720185757,0.917832553387,0.91639238596,0.916061460972,0.914343059063,maple,habra,tampa,tijuana,clark,schertz
13080,1,0.796275377274,0.780115664005,0.773377776146,0.772562384605,0.771982133389,rainb,castaic,tosouth,radiply,movinf,bril
13081,1,0.967519342899,0.962879776955,0.961083114147,0.960124671459,0.959987878799,demonstrating,aproximadamente,dit,observery,avec,aeronautic
13082,13,0.911055266857,0.892788827419,0.885124087334,0.882131874561,0.880444049835,spooky,snowing,embarrassed,clo,disturbing,brig
13083,1,0.873399376869,0.868489086628,0.85674226284,0.853889167309,0.853374838829,plain,nightime,beh,everyday,force,brie
13084,1,0.930164158344,0.929620444775,0.92267781496,0.92125159502,0.919393360615,sugarloaf,rocly,investigations,sited,aberdeen,familes
13085,1,0.916055977345,0.909593224525,0.90949434042,0.905936002731,0.904440224171,ampitheater,schuylerville,mogollon,cottage,powers,zippy
13086,2,0.939003288746,0.933360636234,0.931936383247,0.93190073967,0.931112110615,exited,business,worked,recaping,help,wre
13087,1,0.912464976311,0.904798746109,0.902292013168,0.899274349213,0.897884130478,walnut,hexagonal,midwood,homestead,submarine,zipps
13088,6,0.977361023426,0.974884212017,0.974740505219,0.974473357201,0.974336028099,eacute,motors,yukon,para,reservation,lacey
13089,2,0.954669177532,0.884246230125,0.871314227581,0.869830012321,0.868349075317,vission,boys,strangers,reputable,playfully,goggle
13090,1,0.799510657787,0.785152256489,0.77893102169,0.778558731079,0.777904272079,jamison,ignace,east,rippon,beardstown,wast
13091,2,0.938158929348,0.937415778637,0.934409856796,0.931330502033,0.93116825819,wanna,send,done,thats,talk,studing
13092,4,0.930717766285,0.911980092525,0.907782495022,0.907435536385,0.905970454216,broke,flickered,bursted,divided,exploded,sucked
13093,69,0.953064024448,0.950187861919,0.949588954449,0.948908746243,0.948214113712,happen,dont,happend,forget,read,found
13094,74,0.942935585976,0.935862243176,0.931519925594,0.921508431435,0.912827551365,hbccufo,missouri,canadian,mufon,isur,investigators
13095,2,0.926768958569,0.924711704254,0.923112094402,0.922389924526,0.921756505966,spines,undimming,hide,yeilds,sheffield,wasent
13096,1,0.850730061531,0.839544177055,0.835030078888,0.833332598209,0.826193630695,ballinger,villlage,town,dalbow,townville,darmstadt
13097,14,0.972635388374,0.96229404211,0.961059987545,0.960144519806,0.957504987717,seat,feed,grandparents,associate,gas,upstairs
13098,1,0.869486749172,0.860024333,0.855924963951,0.854483902454,0.853322505951,bison,apr,herraldo,terminal,benito,moultrie
13099,11,0.931938946247,0.926507174969,0.921838521957,0.921302974224,0.920298933983,symmetrical,geometric,individual,specks,extreamly,changeing
13100,1,0.806148827076,0.798998177052,0.788163661957,0.787342429161,0.786090910435,though,well,suggested,neared,luc,intelligen
13101,1,0.870697259903,0.868347406387,0.864144086838,0.860895872116,0.852183461189,changes,instantly,dissappeared,change,shrank,reduce
13102,1,0.965304791927,0.964384973049,0.963466823101,0.963456809521,0.961361885071,mardi,bp,yorba,sensory,cielo,fruitland
13103,1,0.878168165684,0.877583444118,0.872949361801,0.863271832466,0.857175707817,throne,cras,superbright,hindenberg,eatery,candlelight
13104,1,0.865763187408,0.863206982613,0.85960483551,0.859578967094,0.855797529221,duck,packages,blob,chimney,psns,simmiliar
13105,1,0.879474580288,0.876468896866,0.871317744255,0.870090305805,0.868343234062,camping,girlfrienend,fishing,job,working,foal
13106,3,0.876478910446,0.870356619358,0.868925094604,0.862604022026,0.860645651817,presence,origins,errors,gettin,crease,belief
13107,2,0.908137142658,0.90689855814,0.904208481312,0.904137372971,0.90304517746,minimal,impulse,exlposion,peekaboo,regardless,risen
13108,5,0.917060434818,0.894724369049,0.889517903328,0.889227986336,0.88756942749,sporadically,freely,tandem,simultaneously,disapearing,quicky
13109,1,0.918653190136,0.901384234428,0.898819684982,0.895252585411,0.894720613956,bean,glenarm,punta,abductuin,lumious,rised
13110,1,0.771198868752,0.764681458473,0.76010966301,0.751913666725,0.749917149544,refracted,pls,intermitandly,sierius,pbect,atmo
13111,21,0.943624079227,0.937271893024,0.934343039989,0.934272408485,0.932960927486,lowered,enters,zooms,soaring,lifted,rises
13112,4,0.970886588097,0.966973721981,0.966490924358,0.966468274593,0.966276943684,en,james,mesquite,chestnut,harris,owners
13113,5,0.93061798811,0.92480546236,0.923197984695,0.922572612762,0.921697437763,granger,loveland,jebel,watertown,farmington,belleville
13114,1,0.893919050694,0.874565899372,0.874530673027,0.873655855656,0.870561957359,rusty,objet,cirles,prolly,coil,sensations
13115,1,0.86183655262,0.859534561634,0.85848736763,0.857384800911,0.850153803825,champaign,gilbertsville,resist,sebastian,benicia,palgrave
13116,2,0.901813864708,0.890958786011,0.881349027157,0.878963708878,0.877628445625,spere,peach,pinwheel,williamsport,olmsted,waycross
13117,16,0.970198273659,0.96945810318,0.968336880207,0.967891097069,0.967395722866,clinton,george,montgomery,glendale,brunswick,castle
13118,1,0.926610767841,0.922477960587,0.920916736126,0.919635117054,0.919005215168,machines,exhibit,coil,obejct,cockpit,mutlicoloured
13119,1,0.882436871529,0.860653221607,0.822799861431,0.822549462318,0.819248020649,zapped,beleliever,loaded,cuz,onto,rooted
13120,1,0.804557800293,0.785590291023,0.775766372681,0.773048877716,0.771529138088,nei,charging,campin,eastwards,oppsite,wilder
13121,1,0.797442376614,0.797423422337,0.78322738409,0.78321737051,0.783144593239,fitzsimons,shoreview,wakes,bullets,woke,hinckley
13122,1,0.918383657932,0.915363371372,0.913154423237,0.912129819393,0.910288751125,ih,shopping,deserted,bldg,pacheco,feeder
13123,1,0.898982524872,0.898692190647,0.890495300293,0.887807369232,0.885053634644,verticall,ribbon,serpent,lazer,lizard,glitter
13124,3,0.940952479839,0.94037437439,0.93703019619,0.936519861221,0.93319272995,wave,keeps,bulky,evident,distraction,helecopter
13125,21,0.935526907444,0.923991382122,0.92339360714,0.921582520008,0.917308866978,whether,visitation,indicated,probably,enforcement,guess
13126,4,0.934018850327,0.933257877827,0.92718654871,0.926541686058,0.923289597034,store,room,dad,drive,cochise,guest
13127,551,0.944328308105,0.917321383953,0.901215314865,0.892470121384,0.887842476368,helicopter,commercial,plane,engine,jets,jet
13128,1,0.769033432007,0.763300538063,0.721242785454,0.711258351803,0.708753705025,turing,eradic,fancher,hellertown,jesup,introduction
13129,1,0.901313185692,0.900454938412,0.900418877602,0.9003688097,0.900348544121,needled,arena,obkect,novinger,wild,locaiton
13130,2,0.846948444843,0.837267100811,0.831356406212,0.826921999454,0.818434774876,dember,vanderbilt,denver,flakes,welland,hagertown
13131,3,0.96766859293,0.957846462727,0.954157292843,0.951823532581,0.949299991131,costa,shackelford,liberty,lakewood,rutland,contra
13132,1,0.899909496307,0.896464824677,0.892056941986,0.889423966408,0.884924769402,found,understand,scared,can,will,beileve
13133,1,0.940218269825,0.938387215137,0.937492549419,0.936837017536,0.934819281101,gentleman,aerial,media,detailed,hogar,contro
13134,1,0.946071684361,0.938991904259,0.938486814499,0.935458004475,0.933744966984,harrington,anomalies,manevuer,disneyland,homage,disguiesed
13135,3,0.934387266636,0.930893242359,0.92788040638,0.925675451756,0.924681067467,gracefully,propel,increible,keeps,tipped,fastly
13136,2,0.946803629398,0.939732849598,0.934244513512,0.932927906513,0.932713270187,enthusiast,rodeo,plok,birth,je,polarized
13137,1,0.872488498688,0.841481745243,0.83019888401,0.82954454422,0.826898574829,sating,glendive,ankeny,masks,advertising,aaa
13138,1,0.898974895477,0.885646700859,0.874504387379,0.872262001038,0.862446069717,incredible,great,extreme,rapid,moderate,rappid
13139,1,0.858331084251,0.841983914375,0.840381920338,0.840180873871,0.837803244591,beginning,sleek,parachutes,med,experimental,fishermen
13140,1,0.886142969131,0.879013240337,0.868831038475,0.864135146141,0.863189995289,egg,horseshoe,cigar,bell,converted,sacuer
13141,1,0.885626018047,0.869166374207,0.8539686203,0.847016096115,0.846455812454,fraction,burnning,exploited,kust,lost,aperd
13142,1,0.87880897522,0.871306478977,0.871036171913,0.868949055672,0.867111206055,pillager,forest,lak,surburb,harvest,dayimte
13143,1,0.834884822369,0.800080239773,0.796789944172,0.789401590824,0.786044418812,orangr,didnot,change,firewor,seem,ocroos
13144,1,0.907820045948,0.905626416206,0.90148639679,0.900306105614,0.897903203964,disappeare,unnoticeable,increadible,dove,departing,northesterly
13145,1,0.955622076988,0.95456391573,0.953631460667,0.951758623123,0.950897872448,laughlin,stadium,hogar,phenomena,warfare,roseland
13146,1,0.860684990883,0.839282095432,0.835782051086,0.834413826466,0.83338779211,inclination,receded,dip,fadding,paved,twinkiled
13147,3,0.948625683784,0.942205190659,0.942092597485,0.93815523386,0.937009990215,hoe,margarita,emence,dept,reveals,internal
13148,2,0.952263653278,0.946196138859,0.940652310848,0.939814686775,0.939688503742,debreif,intersepting,verdes,german,special,somtimes
13149,1,0.929118573666,0.911889374256,0.910658657551,0.910591363907,0.907654881477,floyds,sel,urgent,allegash,tohopekiliga,knobs
13150,7,0.952044248581,0.94823795557,0.946409881115,0.94465059042,0.944499433041,pedro,diego,jose,fernando,fortuna,jacinto
13151,1,0.783856570721,0.77233684063,0.767020225525,0.764411211014,0.752485275269,unbelievale,suddenl,stcn,wha,increbable,intentionaly
13152,1,0.949558138847,0.948840796947,0.948373317719,0.947549283504,0.947025954723,downs,bristol,alta,marines,ash,grandin
13153,28,0.956381618977,0.95496481657,0.944203317165,0.942757546902,0.940788924694,zooms,zips,drifts,instanly,accelerates,darts
13154,1,0.923877894878,0.889264822006,0.889046549797,0.888099551201,0.88763409853,alongside,outwards,willowcreek,citizen,aroud,approahed
13155,1,0.830869734287,0.82924747467,0.811938345432,0.811354100704,0.809748351574,blacktop,whisp,hallway,tiawah,opalecent,torus
13156,6,0.914223968983,0.905164420605,0.901561021805,0.901479482651,0.900437235832,dashing,uncontrollabley,diminishing,disappering,motions,flahing
13157,1,0.903398394585,0.895524740219,0.894620299339,0.890989542007,0.889131784439,evet,jeresey,teens,murphysboro,johnstown,dragged
13158,1,0.85019826889,0.836142599583,0.835977852345,0.835063397884,0.834059894085,herself,bearden,dissolve,ackn,appling,itouch
13159,3,0.928182303905,0.924211204052,0.922353088856,0.922205150127,0.922057449818,fredericksburg,englewood,lawrenceville,paintsville,millhurst,trangles
13160,1,0.845078110695,0.843841552734,0.835536897182,0.835088372231,0.834022581577,injections,come,reaapearing,pressed,collapses,trangler
13161,54,0.91257840395,0.91205316782,0.911865770817,0.911122083664,0.910540640354,paces,viewable,whidbey,technolegy,puslating,golf
13162,265,0.94490557909,0.9349604249,0.932025849819,0.931000053883,0.928927481174,pink,whitish,orangish,dull,yellowish,gold
